Ticker,FiscalYear,PeriodEndDate,AnnouncementDate,ForecastDate,cfo_forecast,forecast_window_start,forecast_window_end,has_valid_cfo_forecast
GMAB.CO,2019,2019-12-31,2020-02-19,2020-06-30,5671.5475521,2020-02-19,2020-06-30,1
GMAB.CO,2020,2020-12-31,2021-02-23,2021-05-25,3180.071173304,2021-02-23,2021-06-30,1
GMAB.CO,2021,2021-12-31,2022-02-16,2022-06-30,4389.70954968,2022-02-16,2022-06-30,1
GMAB.CO,2022,2022-12-31,2023-02-22,2023-05-26,10337.060502496,2023-02-22,2023-06-30,1
GMAB.CO,2023,2023-12-31,2024-02-14,2024-06-19,9195.824648496,2024-02-14,2024-06-30,1
GMAB.CO,2024,2024-12-31,2025-02-12,2025-06-23,9210.17652856,2025-02-12,2025-06-30,1
GN.CO,2013,2013-12-31,2014-02-14,2014-06-18,1373.18380106111,2014-02-14,2014-06-30,1
GN.CO,2014,2014-12-31,2015-02-18,2015-06-22,1501.36437406923,2015-02-18,2015-06-30,1
GN.CO,2015,2015-12-31,2016-02-12,2016-05-31,1765.30136276253,2016-02-12,2016-06-30,1
GN.CO,2016,2016-12-31,2017-02-09,2017-05-11,1812.75857648795,2017-02-09,2017-06-30,1
GN.CO,2017,2017-12-31,2018-02-07,2018-06-17,2114.10771540231,2018-02-07,2018-06-30,1
GN.CO,2018,2018-12-31,2019-02-27,2019-06-17,2485.75960122607,2019-02-27,2019-06-30,1
GN.CO,2019,2019-12-31,2020-02-05,2020-06-30,2894.44405246495,2020-02-05,2020-06-30,1
GN.CO,2020,2020-12-31,2021-02-11,2021-05-07,3665.36690850497,2021-02-11,2021-06-30,1
GN.CO,2021,2021-12-31,2022-02-10,2022-06-28,3682.93350390321,2022-02-10,2022-06-30,1
GN.CO,2022,2022-12-31,2023-02-09,2023-06-30,4528.89211363403,2023-02-09,2023-06-30,1
GN.CO,2023,2023-12-31,2024-02-08,2024-06-12,4491.24366193508,2024-02-08,2024-06-30,1
GN.CO,2024,2024-12-31,2025-02-06,2025-06-23,3708.60481180908,2025-02-06,2025-06-30,1
GOD.OL,2020,2020-12-31,2021-02-26,2021-05-11,27.0,2021-02-26,2021-06-30,1
GOD.OL,2021,2021-12-31,2022-02-25,2022-05-23,3.0,2022-02-25,2022-06-30,1
GOD.OL,2022,2022-12-31,2023-04-03,2023-05-15,-13.0,2023-04-03,2023-06-30,1
GOD.OL,2023,2023-12-31,2024-02-23,2024-06-27,-2.0,2024-02-23,2024-06-30,1
GOD.OL,2024,2024-12-31,2025-02-14,2025-05-12,37.0,2025-02-14,2025-06-30,1
GOFORE.HE,2018,2018-12-31,2019-02-14,2019-04-13,78.1597303832942,2019-02-14,2019-06-30,1
GOFORE.HE,2019,2019-12-31,2020-02-19,2020-06-08,60.1049594615958,2020-02-19,2020-06-30,1
GOFORE.HE,2020,2020-12-31,2021-03-05,2021-04-28,101.666212055087,2021-03-05,2021-06-30,1
GOFORE.HE,2021,2021-12-31,2022-02-28,2022-05-16,215.825676972504,2022-02-28,2022-06-30,1
GOFORE.HE,2022,2022-12-31,2023-02-17,2023-05-05,251.485595302361,2023-02-17,2023-06-30,1
GOFORE.HE,2023,2023-12-31,2024-02-20,2024-04-22,294.841691437338,2024-02-20,2024-06-30,1
GOFORE.HE,2024,2024-12-31,2025-02-20,2025-04-30,208.273976326669,2025-02-20,2025-06-30,1
GSFG.OL,2013,2013-12-31,2014-02-13,2014-06-19,524.57143,2014-02-13,2014-06-30,1
GSFG.OL,2014,2014-12-31,2015-02-19,2015-05-27,322.84286,2015-02-19,2015-06-30,1
GSFG.OL,2015,2015-12-31,2016-02-18,2016-06-28,621.28571,2016-02-18,2016-06-30,1
GSFG.OL,2016,2016-12-31,2017-02-16,2017-06-30,902.5,2017-02-16,2017-06-30,1
GSFG.OL,2017,2017-12-31,2018-02-15,2018-06-20,794.67143,2018-02-15,2018-06-30,1
GSFG.OL,2018,2018-12-31,2019-02-13,2019-06-19,1133.11667,2019-02-13,2019-06-30,1
GSFG.OL,2019,2019-12-31,2020-02-13,2020-06-29,795.3,2020-02-13,2020-06-30,1
GSFG.OL,2020,2020-12-31,2021-02-11,2021-05-18,439.44,2021-02-11,2021-06-30,1
GSFG.OL,2021,2021-12-31,2022-02-15,2022-06-15,1369.8,2022-02-15,2022-06-30,1
GSFG.OL,2022,2022-12-31,2023-02-16,2023-06-29,1050.34,2023-02-16,2023-06-30,1
GSFG.OL,2023,2023-12-31,2024-02-22,2024-06-28,1104.28,2024-02-22,2024-06-30,1
GSFG.OL,2024,2024-12-31,2025-02-20,2025-06-30,340.65,2025-02-20,2025-06-30,1
GUBRA.CO,2024,2024-12-31,2025-02-28,2025-05-12,1355.35430881981,2025-02-28,2025-06-30,1
HARVIA.HE,2018,2018-12-31,2019-02-14,2019-05-08,110.569912671501,2019-02-14,2019-06-30,1
HARVIA.HE,2019,2019-12-31,2020-02-11,2020-05-26,153.120658797694,2020-02-11,2020-06-30,1
HARVIA.HE,2020,2020-12-31,2021-02-11,2021-05-31,288.044180929095,2021-02-11,2021-06-30,1
HARVIA.HE,2021,2021-12-31,2022-02-10,2022-05-06,459.354554854502,2022-02-10,2022-06-30,1
HARVIA.HE,2022,2022-12-31,2023-02-09,2023-05-05,456.399784067248,2023-02-09,2023-06-30,1
HARVIA.HE,2023,2023-12-31,2024-02-08,2024-05-06,412.615001938235,2024-02-08,2024-06-30,1
HARVIA.HE,2024,2024-12-31,2025-02-13,2025-05-08,451.229010451213,2025-02-13,2025-06-30,1
HAUTO.OL,2022,2022-12-31,2023-02-09,2023-05-24,5521.6728,2023-02-09,2023-06-30,1
HAUTO.OL,2023,2023-12-31,2024-02-08,2024-04-26,8199.03665,2024-02-08,2024-06-30,1
HAUTO.OL,2024,2024-12-31,2025-02-14,2025-06-25,5852.511281078,2025-02-14,2025-06-30,1
HEX.OL,2013,2013-12-31,2014-02-13,2014-05-12,137.45,2014-02-13,2014-06-30,1
HEX.OL,2014,2014-12-31,2015-02-12,2015-06-23,226.66667,2015-02-12,2015-06-30,1
HEX.OL,2015,2015-12-31,2016-02-11,2016-05-13,186.66667,2016-02-11,2016-06-30,1
HEX.OL,2016,2016-12-31,2017-02-22,2017-06-15,25.0,2017-02-22,2017-06-30,1
HEX.OL,2017,2017-12-31,2018-02-14,2018-06-18,119.5,2018-02-14,2018-06-30,1
HEX.OL,2018,2018-12-31,2019-02-13,2019-02-21,46.0,2019-02-13,2019-06-30,1
HEX.OL,2019,2019-12-31,2020-02-12,2020-05-22,206.0,2020-02-12,2020-06-30,1
HEX.OL,2020,2020-12-31,2021-02-17,2021-02-22,-40.0,2021-02-17,2021-06-30,1
HEX.OL,2021,2021-12-31,2022-02-17,2022-06-15,-153.5,2022-02-17,2022-06-30,1
HEX.OL,2022,2022-12-31,2023-02-16,2023-05-12,-87.5,2023-02-16,2023-06-30,1
HEX.OL,2023,2023-12-31,2024-02-15,2024-06-07,338.5,2024-02-15,2024-06-30,1
HEX.OL,2024,2024-12-31,2025-02-13,2025-05-16,560.33333,2025-02-13,2025-06-30,1
HHDC.CO,2013,2013-12-31,2014-03-14,2014-05-23,78.3242088347547,2014-03-14,2014-06-30,1
HHDC.CO,2014,2014-12-31,2015-03-16,2015-05-21,117.143794162368,2015-03-16,2015-06-30,1
HHDC.CO,2015,2015-12-31,2016-03-17,2016-05-19,228.347846522348,2016-03-17,2016-06-30,1
HHDC.CO,2016,2016-12-31,2017-03-17,2017-05-18,211.280133112474,2017-03-17,2017-06-30,1
HHDC.CO,2017,2017-12-31,2018-03-14,2018-06-20,378.490129995185,2018-03-14,2018-06-30,1
HHDC.CO,2018,2018-12-31,2019-03-15,2019-05-14,554.858330083106,2019-03-15,2019-06-30,1
HHDC.CO,2019,2019-12-31,2020-03-11,2020-06-02,563.418819298771,2020-03-11,2020-06-30,1
HHDC.CO,2020,2020-12-31,2021-03-04,2021-05-18,665.295481071129,2021-03-04,2021-06-30,1
HHDC.CO,2021,2021-12-31,2022-03-03,2022-05-12,682.379657919335,2022-03-03,2022-06-30,1
HHDC.CO,2022,2022-12-31,2023-03-01,2023-06-19,303.898228661085,2023-03-01,2023-06-30,1
HHDC.CO,2023,2023-12-31,2024-03-05,2024-05-16,323.8164603059,2024-03-05,2024-06-30,1
HHDC.CO,2024,2024-12-31,2025-03-04,2025-05-21,318.157758031442,2025-03-04,2025-06-30,1
HIAB.HE,2013,2013-12-31,2014-02-04,2014-06-27,1473.83034373328,2014-02-04,2014-06-30,1
HIAB.HE,2014,2014-12-31,2015-02-10,2015-06-23,1862.70436512833,2015-02-10,2015-06-30,1
HIAB.HE,2015,2015-12-31,2016-02-10,2016-06-23,2337.21617236865,2016-02-10,2016-06-30,1
HIAB.HE,2016,2016-12-31,2017-02-08,2017-05-16,2547.48415814642,2017-02-08,2017-06-30,1
HIAB.HE,2017,2017-12-31,2018-02-08,2018-06-26,2089.79570608799,2018-02-08,2018-06-30,1
HIAB.HE,2018,2018-12-31,2019-02-08,2019-06-20,2970.79931350631,2019-02-08,2019-06-30,1
HIAB.HE,2019,2019-12-31,2020-02-06,2020-06-26,1650.97062535053,2020-02-06,2020-06-30,1
HIAB.HE,2020,2020-12-31,2021-02-04,2021-05-20,3033.11183597618,2021-02-04,2021-06-30,1
HIAB.HE,2021,2021-12-31,2022-02-03,2022-04-29,2260.7086952397,2022-02-03,2022-06-30,1
HIAB.HE,2022,2022-12-31,2023-02-02,2023-06-26,4469.21539870678,2023-02-02,2023-06-30,1
HIAB.HE,2023,2023-12-31,2024-02-01,2024-06-26,4559.33399115781,2024-02-01,2024-06-30,1
HIAB.HE,2024,2024-12-31,2025-02-12,2025-06-30,2355.91395409094,2025-02-12,2025-06-30,1
HKFOODS.HE,2013,2013-12-31,2014-02-12,2014-06-17,735.047949287533,2014-02-12,2014-06-30,1
HKFOODS.HE,2014,2014-12-31,2015-02-11,2015-06-18,706.676562287038,2015-02-11,2015-06-30,1
HKFOODS.HE,2015,2015-12-31,2016-02-10,2016-05-19,643.710092976364,2016-02-10,2016-06-30,1
HKFOODS.HE,2016,2016-12-31,2017-02-08,2017-05-15,377.683001766649,2017-02-08,2017-06-30,1
HKFOODS.HE,2017,2017-12-31,2018-02-07,2018-05-30,438.774429777508,2018-02-07,2018-06-30,1
HKFOODS.HE,2018,2018-12-31,2019-02-06,2019-06-18,508.658206316166,2019-02-06,2019-06-30,1
HKFOODS.HE,2019,2019-12-31,2020-02-06,2020-05-09,777.408277417047,2020-02-06,2020-06-30,1
HKFOODS.HE,2020,2020-12-31,2021-02-04,2021-06-30,859.539601436819,2021-02-04,2021-06-30,1
HKFOODS.HE,2021,2021-12-31,2022-02-10,2022-05-12,143.436501017146,2022-02-10,2022-06-30,1
HKFOODS.HE,2022,2022-12-31,2023-02-09,2023-05-17,887.881724276222,2023-02-09,2023-06-30,1
HKFOODS.HE,2023,2023-12-31,2024-02-09,2024-06-03,701.020168763491,2024-02-09,2024-06-30,1
HKFOODS.HE,2024,2024-12-31,2025-02-14,2025-06-10,605.558411295021,2025-02-14,2025-06-30,1
HMb.ST,2013,2013-11-30,2014-01-30,2014-06-25,21544.1618274335,2014-01-30,2014-06-30,1
HMb.ST,2014,2014-11-30,2015-01-28,2015-06-29,27081.4564479721,2015-01-28,2015-06-30,1
HMb.ST,2015,2015-11-30,2016-01-28,2016-06-28,27371.2492928002,2016-01-28,2016-06-30,1
HMb.ST,2016,2016-11-30,2017-01-31,2017-06-30,27091.0215612595,2017-01-31,2017-06-30,1
HMb.ST,2017,2017-11-30,2018-01-31,2018-06-29,20478.7491809244,2018-01-31,2018-06-30,1
HMb.ST,2018,2018-11-30,2019-01-31,2019-06-28,21105.8179002024,2019-01-31,2019-06-30,1
HMb.ST,2019,2019-11-30,2020-01-30,2020-06-29,16583.0845519139,2020-01-30,2020-06-30,1
HMb.ST,2020,2020-11-30,2021-01-29,2021-06-29,40018.1863148915,2021-01-29,2021-06-30,1
HMb.ST,2021,2021-11-30,2022-01-28,2022-06-30,28369.6177306755,2022-01-28,2022-06-30,1
HMb.ST,2022,2022-11-30,2023-01-27,2023-06-30,28520.8315837818,2023-01-27,2023-06-30,1
HMb.ST,2023,2023-11-30,2024-01-31,2024-06-28,33554.6345665848,2024-01-31,2024-06-30,1
HMb.ST,2024,2024-11-30,2025-01-30,2025-06-30,29835.531084866,2025-01-30,2025-06-30,1
HPUR.OL,2020,2020-12-31,2021-02-16,2021-02-22,-433.0,2021-02-16,2021-06-30,1
HPUR.OL,2021,2021-12-31,2022-02-15,2022-05-12,-463.5,2022-02-15,2022-06-30,1
HPUR.OL,2022,2022-12-31,2023-04-25,2023-05-10,-544.0,2023-04-25,2023-06-30,1
HPUR.OL,2023,2023-12-31,2024-02-13,2024-05-08,-592.1,2024-02-13,2024-06-30,1
HPUR.OL,2024,2024-12-31,2025-02-11,2025-05-16,-469.73333,2025-02-11,2025-06-30,1
HSHP.OL,2023,2023-12-31,2024-02-15,2024-05-28,814.370856,2024-02-15,2024-06-30,1
HSHP.OL,2024,2024-12-31,2025-02-20,2025-05-28,527.472504,2025-02-20,2025-06-30,1
HUH1V.HE,2013,2013-12-31,2014-02-06,2014-04-28,1882.99198931544,2014-02-06,2014-06-30,1
HUH1V.HE,2014,2014-12-31,2015-02-12,2015-04-22,1804.4814028314,2015-02-12,2015-06-30,1
HUH1V.HE,2015,2015-12-31,2016-02-11,2016-06-22,2922.95518297848,2016-02-11,2016-06-30,1
HUH1V.HE,2016,2016-12-31,2017-02-15,2017-06-28,3103.50098431471,2017-02-15,2017-06-30,1
HUH1V.HE,2017,2017-12-31,2018-02-14,2018-06-28,3290.94885009658,2018-02-14,2018-06-30,1
HUH1V.HE,2018,2018-12-31,2019-02-14,2019-04-30,3649.0122064464,2019-02-14,2019-06-30,1
HUH1V.HE,2019,2019-12-31,2020-02-13,2020-06-17,3820.52055404524,2020-02-13,2020-06-30,1
HUH1V.HE,2020,2020-12-31,2021-02-11,2021-06-21,3943.2371510235,2021-02-11,2021-06-30,1
HUH1V.HE,2021,2021-12-31,2022-02-10,2022-06-21,4558.71164992106,2022-02-10,2022-06-30,1
HUH1V.HE,2022,2022-12-31,2023-02-09,2023-04-28,6108.72121689147,2023-02-09,2023-06-30,1
HUH1V.HE,2023,2023-12-31,2024-02-08,2024-06-21,5357.08255823899,2024-02-08,2024-06-30,1
HUH1V.HE,2024,2024-12-31,2025-02-14,2025-06-30,5878.9307686868,2025-02-14,2025-06-30,1
HUMAN.ST,2015,2015-12-31,2016-04-07,2016-06-14,-14.0896582441526,2016-04-07,2016-06-30,1
HUMAN.ST,2016,2016-12-31,2017-02-23,2017-06-13,312.458784413433,2017-02-23,2017-06-30,1
HUMAN.ST,2017,2017-12-31,2018-02-21,2018-06-04,274.139578574692,2018-02-21,2018-06-30,1
HUMAN.ST,2018,2018-12-31,2019-02-14,2019-05-24,452.474651962429,2019-02-14,2019-06-30,1
HUMAN.ST,2019,2019-12-31,2020-02-13,2020-06-08,501.767397138232,2020-02-13,2020-06-30,1
HUMAN.ST,2020,2020-12-31,2021-02-11,2021-04-15,501.855059942957,2021-02-11,2021-06-30,1
HUMAN.ST,2021,2021-12-31,2022-02-10,2022-06-09,554.745246879977,2022-02-10,2022-06-30,1
HUMAN.ST,2022,2022-12-31,2023-02-09,2023-06-22,392.669529021094,2023-02-09,2023-06-30,1
HUMAN.ST,2023,2023-12-31,2024-02-08,2024-04-26,308.286866633705,2024-02-08,2024-06-30,1
HUMAN.ST,2024,2024-12-31,2025-02-06,2025-06-02,700.122153774993,2025-02-06,2025-06-30,1
HUSCO.CO,2020,2020-12-31,2021-03-17,2021-05-05,109.217068406012,2021-03-17,2021-06-30,1
HUSCO.CO,2021,2021-12-31,2022-03-17,2022-05-31,379.111111111111,2022-03-17,2022-06-30,1
HUSCO.CO,2022,2022-12-31,2023-03-09,2023-05-30,427.273821536687,2023-03-09,2023-06-30,1
HUSCO.CO,2023,2023-12-31,2024-03-08,2024-05-03,106.005599896084,2024-03-08,2024-06-30,1
HUSCO.CO,2024,2024-12-31,2025-03-07,2025-05-09,105.29596929851,2025-03-07,2025-06-30,1
ICP1V.HE,2019,2019-12-31,2020-02-26,2020-05-25,-9.85691865027465,2020-02-26,2020-06-30,1
ICP1V.HE,2020,2020-12-31,2021-02-24,2021-02-25,149.729815290579,2021-02-24,2021-06-30,1
ICP1V.HE,2021,2021-12-31,2022-02-24,2022-04-28,94.8606088589928,2022-02-24,2022-06-30,1
ICP1V.HE,2022,2022-12-31,2023-04-18,2023-05-24,455.697584935673,2023-04-18,2023-06-30,1
ICP1V.HE,2023,2023-12-31,2024-02-22,2024-06-25,271.148272537361,2024-02-22,2024-06-30,1
ICP1V.HE,2024,2024-12-31,2025-02-28,2025-04-27,299.573712740207,2025-02-28,2025-06-30,1
INVEST.HE,2016,2016-12-31,2017-02-13,2017-05-29,78.8506932815326,2017-02-13,2017-06-30,1
INVEST.HE,2017,2017-12-31,2018-03-05,2018-05-28,59.0982231765143,2018-03-05,2018-06-30,1
INVEST.HE,2018,2018-12-31,2019-03-01,2019-05-21,51.1890915177077,2019-03-01,2019-06-30,1
INVEST.HE,2019,2019-12-31,2020-03-02,2020-03-03,56.5530153712103,2020-03-02,2020-06-30,1
INVEST.HE,2020,2020-12-31,2021-03-08,2021-03-09,22.3820604892442,2021-03-08,2021-06-30,1
INVEST.HE,2021,2021-12-31,2022-03-03,2022-03-07,25.3161186773595,2022-03-03,2022-06-30,1
INVEST.HE,2022,2022-12-31,2023-02-13,2023-02-14,23.6751349929686,2023-02-13,2023-06-30,1
INVEST.HE,2023,2023-12-31,2024-02-12,2024-05-10,19.6530236164507,2024-02-12,2024-06-30,1
INVEST.HE,2024,2024-12-31,2025-02-10,2025-05-08,19.7783528870227,2025-02-10,2025-06-30,1
IRLABa.ST,2021,2021-12-31,2022-02-23,2022-06-23,-167.329346168217,2022-02-23,2022-06-30,1
IRLABa.ST,2022,2022-12-31,2023-02-23,2023-05-15,-203.739127763819,2023-02-23,2023-06-30,1
IRLABa.ST,2023,2023-12-31,2024-02-07,2024-06-25,-87.0134864893162,2024-02-07,2024-06-30,1
IRLABa.ST,2024,2024-12-31,2025-02-12,2025-04-11,-100.826184886719,2025-02-12,2025-06-30,1
ISS.CO,2014,2014-12-31,2015-03-12,2015-05-22,3863.15707069215,2015-03-12,2015-06-30,1
ISS.CO,2015,2015-12-31,2016-03-02,2016-06-29,4447.4923605606,2016-03-02,2016-06-30,1
ISS.CO,2016,2016-12-31,2017-02-23,2017-05-12,4763.32436786507,2017-02-23,2017-06-30,1
ISS.CO,2017,2017-12-31,2018-02-22,2018-06-05,3963.80834212474,2018-02-22,2018-06-30,1
ISS.CO,2018,2018-12-31,2019-02-22,2019-05-09,4579.77546351489,2019-02-22,2019-06-30,1
ISS.CO,2019,2019-12-31,2020-02-26,2020-06-29,3204.36626306975,2020-02-26,2020-06-30,1
ISS.CO,2020,2020-12-31,2021-02-25,2021-05-13,3372.31457573148,2021-02-25,2021-06-30,1
ISS.CO,2021,2021-12-31,2022-02-24,2022-05-04,4484.74032847384,2022-02-24,2022-06-30,1
ISS.CO,2022,2022-12-31,2023-02-24,2023-05-10,5992.05809074282,2023-02-24,2023-06-30,1
ISS.CO,2023,2023-12-31,2024-02-22,2024-05-16,5905.91405680991,2024-02-22,2024-06-30,1
ISS.CO,2024,2024-12-31,2025-02-20,2025-06-27,7653.02259288935,2025-02-20,2025-06-30,1
IWS.OL,2022,2022-12-31,2023-02-28,2023-06-27,-15.1407888831658,2023-02-28,2023-06-30,1
IWS.OL,2023,2023-12-31,2024-02-26,2024-06-03,0.867853864771166,2024-02-26,2024-06-30,1
IWS.OL,2024,2024-12-31,2025-02-25,2025-06-25,241.941157267608,2025-02-25,2025-06-30,1
JBTM.IC,2013,2013-12-31,2014-03-04,2014-05-27,243.9992,2014-03-04,2014-06-30,1
JBTM.IC,2014,2014-12-31,2015-02-17,2015-05-01,159.4908,2015-02-17,2015-06-30,1
JBTM.IC,2015,2015-12-31,2016-02-23,2016-06-16,853.9672862,2016-02-23,2016-06-30,1
JBTM.IC,2016,2016-12-31,2017-02-27,2017-06-14,1167.318701404,2017-02-27,2017-06-30,1
JBTM.IC,2017,2017-12-31,2018-02-26,2018-05-23,946.963486362,2018-02-26,2018-06-30,1
JBTM.IC,2018,2018-12-31,2019-02-25,2019-05-22,1306.163029188,2019-02-25,2019-06-30,1
JBTM.IC,2019,2019-12-31,2020-02-19,2020-05-01,1429.26,2020-02-19,2020-06-30,1
JBTM.IC,2020,2020-12-31,2021-02-22,2021-06-30,1666.83504,2021-02-22,2021-06-30,1
JBTM.IC,2021,2021-12-31,2022-02-22,2022-05-02,2136.9765,2022-02-22,2022-06-30,1
JBTM.IC,2022,2022-12-31,2023-02-21,2023-06-29,3333.1521,2023-02-21,2023-06-30,1
JBTM.IC,2023,2023-12-31,2024-02-20,2024-05-02,1840.9925,2024-02-20,2024-06-30,1
JBTM.IC,2024,2024-12-31,2025-02-24,2025-06-10,3285.25416,2025-02-24,2025-06-30,1
JM.ST,2013,2013-12-31,2014-02-12,2014-06-30,1081.49986531382,2014-02-12,2014-06-30,1
JM.ST,2014,2014-12-31,2015-02-11,2015-06-12,2278.08132455025,2015-02-11,2015-06-30,1
JM.ST,2015,2015-12-31,2016-02-04,2016-06-14,1395.26434631978,2016-02-04,2016-06-30,1
JM.ST,2016,2016-12-31,2017-02-07,2017-06-29,1628.24417132456,2017-02-07,2017-06-30,1
JM.ST,2017,2017-12-31,2018-02-01,2018-06-12,1290.43953764449,2018-02-01,2018-06-30,1
JM.ST,2018,2018-12-31,2019-02-01,2019-04-30,1747.51836116965,2019-02-01,2019-06-30,1
JM.ST,2019,2019-12-31,2020-01-31,2020-06-17,1188.20208310963,2020-01-31,2020-06-30,1
JM.ST,2020,2020-12-31,2021-02-03,2021-04-29,1156.06011110447,2021-02-03,2021-06-30,1
JM.ST,2021,2021-12-31,2022-02-02,2022-05-03,1530.1977567288,2022-02-02,2022-06-30,1
JM.ST,2022,2022-12-31,2023-02-01,2023-04-28,1986.49150773133,2023-02-01,2023-06-30,1
JM.ST,2023,2023-12-31,2024-01-30,2024-04-24,995.99569282536,2024-01-30,2024-06-30,1
JM.ST,2024,2024-12-31,2025-01-31,2025-04-25,1434.18175044242,2025-01-31,2025-06-30,1
JOMA.ST,2019,2019-12-31,2020-02-19,2020-05-07,103.944298531811,2020-02-19,2020-06-30,1
JOMA.ST,2020,2020-12-31,2021-02-24,2021-06-22,120.153027657164,2021-02-24,2021-06-30,1
JOMA.ST,2021,2021-12-31,2022-02-23,2022-05-11,137.508441958431,2022-02-23,2022-06-30,1
JOMA.ST,2022,2022-12-31,2023-02-22,2023-05-08,58.0474938712822,2023-02-22,2023-06-30,1
JOMA.ST,2023,2023-12-31,2024-02-16,2024-04-26,85.1579295537366,2024-02-16,2024-06-30,1
JOMA.ST,2024,2024-12-31,2025-02-13,2025-04-25,115.058039678351,2025-02-13,2025-06-30,1
KALMAR.HE,2024,2024-12-31,2025-02-13,2025-06-25,2359.22133355097,2025-02-13,2025-06-30,1
KAMUX.HE,2017,2017-12-31,2018-03-08,2018-05-25,84.7053718093596,2018-03-08,2018-06-30,1
KAMUX.HE,2018,2018-12-31,2019-03-01,2019-05-13,184.993367226693,2019-03-01,2019-06-30,1
KAMUX.HE,2019,2019-12-31,2020-02-28,2020-05-20,209.252360043908,2020-02-28,2020-06-30,1
KAMUX.HE,2020,2020-12-31,2021-02-26,2021-05-14,247.205543145729,2021-02-26,2021-06-30,1
KAMUX.HE,2021,2021-12-31,2022-03-04,2022-05-16,266.218936454291,2022-03-04,2022-06-30,1
KAMUX.HE,2022,2022-12-31,2023-03-03,2023-05-25,276.754727270291,2023-03-03,2023-06-30,1
KAMUX.HE,2023,2023-12-31,2024-03-01,2024-05-21,231.611166587071,2024-03-01,2024-06-30,1
KAMUX.HE,2024,2024-12-31,2025-02-20,2025-05-14,339.117551093382,2025-02-20,2025-06-30,1
KARNO.ST,2019,2019-12-31,2020-02-21,2020-05-06,316.878506192029,2020-02-21,2020-06-30,1
KARNO.ST,2020,2020-12-31,2021-02-25,2021-05-26,339.245828872503,2021-02-25,2021-06-30,1
KARNO.ST,2021,2021-12-31,2022-02-23,2022-05-11,655.83927790804,2022-02-23,2022-06-30,1
KARNO.ST,2022,2022-12-31,2023-02-15,2023-05-12,473.006596471433,2023-02-15,2023-06-30,1
KARNO.ST,2023,2023-12-31,2024-02-14,2024-05-08,450.388240801079,2024-02-14,2024-06-30,1
KARNO.ST,2024,2024-12-31,2025-02-18,2025-05-15,737.284979129956,2025-02-18,2025-06-30,1
KCCK.OL,2022,2022-12-31,2023-02-16,2023-06-23,1416.0576,2023-02-16,2023-06-30,1
KCCK.OL,2023,2023-12-31,2024-02-16,2024-05-08,1406.7063,2024-02-16,2024-06-30,1
KCCK.OL,2024,2024-12-31,2025-02-14,2025-05-14,629.242425,2025-02-14,2025-06-30,1
KCRA.HE,2013,2013-12-31,2014-02-05,2014-06-26,1018.618513415,2014-02-05,2014-06-30,1
KCRA.HE,2014,2014-12-31,2015-02-04,2015-06-26,896.237311737781,2015-02-04,2015-06-30,1
KCRA.HE,2015,2015-12-31,2016-02-03,2016-05-17,1065.00559608642,2016-02-03,2016-06-30,1
KCRA.HE,2016,2016-12-31,2017-02-08,2017-06-16,1931.96673804725,2017-02-08,2017-06-30,1
KCRA.HE,2017,2017-12-31,2018-02-08,2018-05-28,1867.50004358235,2018-02-08,2018-06-30,1
KCRA.HE,2018,2018-12-31,2019-02-07,2019-06-28,2889.01661746925,2019-02-07,2019-06-30,1
KCRA.HE,2019,2019-12-31,2020-02-06,2020-06-23,2423.29555944895,2020-02-06,2020-06-30,1
KCRA.HE,2020,2020-12-31,2021-02-04,2021-05-20,2865.83514969129,2021-02-04,2021-06-30,1
KCRA.HE,2021,2021-12-31,2022-02-03,2022-06-29,2884.87533274179,2022-02-03,2022-06-30,1
KCRA.HE,2022,2022-12-31,2023-02-02,2023-05-11,4564.60575716235,2023-02-02,2023-06-30,1
KCRA.HE,2023,2023-12-31,2024-02-02,2024-06-27,4339.7826369863,2024-02-02,2024-06-30,1
KCRA.HE,2024,2024-12-31,2025-02-07,2025-06-25,5735.77572839305,2025-02-07,2025-06-30,1
KELAS.HE,2018,2018-12-31,2019-02-07,2019-04-24,14.4471395115423,2019-02-07,2019-06-30,1
KELAS.HE,2019,2019-12-31,2020-02-06,2020-04-24,60.7755813072786,2020-02-06,2020-06-30,1
KELAS.HE,2020,2020-12-31,2021-02-04,2021-02-05,16.4502727502619,2021-02-04,2021-06-30,1
KELAS.HE,2021,2021-12-31,2022-02-08,2022-05-23,20.7290790345683,2022-02-08,2022-06-30,1
KELAS.HE,2022,2022-12-31,2023-03-21,2023-06-19,91.9400270866555,2023-03-21,2023-06-30,1
KELAS.HE,2023,2023-12-31,2024-03-01,2024-04-28,72.0008446668377,2024-03-01,2024-06-30,1
KELAS.HE,2024,2024-12-31,2025-02-28,2025-06-24,38.7184115523466,2025-02-28,2025-06-30,1
KEMIRA.HE,2013,2013-12-31,2014-02-07,2014-06-27,1886.98314045526,2014-02-07,2014-06-30,1
KEMIRA.HE,2014,2014-12-31,2015-02-10,2015-06-17,1766.6133617465,2015-02-10,2015-06-30,1
KEMIRA.HE,2015,2015-12-31,2016-02-11,2016-06-27,2125.97428026629,2016-02-11,2016-06-30,1
KEMIRA.HE,2016,2016-12-31,2017-02-08,2017-06-29,2358.72833560226,2017-02-08,2017-06-30,1
KEMIRA.HE,2017,2017-12-31,2018-02-08,2018-06-28,2327.92527731831,2018-02-08,2018-06-30,1
